[2013-05-18 13:14] [TOW] James_Lopez started towing vehicle #2305, owned by false, from Market (pos = 1058.25, -1324.251953125, 13.463481903076, rot = 4.921875, 359.86267089844, 0.087890625, health = 1000.2442626953)
[2013-05-19 17:41] [TOW] Charlie_Fox started towing vehicle #8668, owned by false, from Idlewood (pos = 1969.9990234375, -1748.0625, 13.162217140198, rot = 359.60998535156, 5.5810546875, 276.60278320313, health = 959.70697021484)
[2013-05-19 17:41] [TOW STOP] Charlie_Fox stopped towing vehicle #8668, owned by false, in Idlewood (pos = 1969.8525390625, -1748.0615234375, 13.182479858398, rot = 359.68688964844, 5.4437255859375, 277.68493652344, health = 959.70697021484)
[2013-05-19 17:41] [TOW] Charlie_Fox started towing vehicle #8668, owned by false, from Idlewood (pos = 1969.7099609375, -1747.982421875, 13.200181007385, rot = 359.93957519531, 5.6689453125, 280.39306640625, health = 959.70697021484)
[2013-05-19 17:41] [TOW STOP] Charlie_Fox stopped towing vehicle #8668, owned by false, in Idlewood (pos = 1939.427734375, -1769.609375, 13.105515480042, rot = 359.74182128906, 0.1043701171875, 177.802734375, health = 959.70697021484)
[2013-05-19 17:43] [TOW] Charlie_Fox started towing vehicle #8668, owned by false, from Idlewood (pos = 1938.90234375, -1771.390625, 13.127172470093, rot = 0.4559326171875, 0.0823974609375, 191.12915039063, health = 1000.2442626953)
[2013-05-19 17:43] [TOW STOP] Charlie_Fox stopped towing vehicle #8668, owned by false, in Idlewood (pos = 1939.099609375, -1773.3125, 13.152896881104, rot = 1.47216796875, 0.3460693359375, 185.30639648438, health = 1000.2442626953)
[2013-05-19 17:43] [TOW] Charlie_Fox started towing vehicle #8668, owned by false, from Idlewood (pos = 1938.904296875, -1771.40234375, 13.124215126038, rot = 359.75830078125, 0.142822265625, 191.14562988281, health = 1000.2442626953)
[2013-05-19 17:45] [TOW STOP] Charlie_Fox stopped towing vehicle #8668, owned by false, in Pershing Square (pos = 1582.8369140625, -1702.1708984375, 5.6110000610352, rot = 359.64294433594, 0.263671875, 54.591064453125, health = 1000.2442626953)
[2013-05-19 20:34] [TOW] James_Lopez started towing vehicle #4585, owned by Adeline Balcaen, from Red County (pos = 554.55078125, -275.0361328125, 8.499171257019, rot = 1.2030029296875, 0.4229736328125, 174.67712402344, health = 629.54827880859)
[2013-05-19 20:34] [TOW STOP] James_Lopez stopped towing vehicle #4585, owned by Adeline Balcaen, in Red County (pos = 554.0185546875, -275.4248046875, 8.475757598877, rot = 359.91760253906, 0.5712890625, 156.56616210938, health = 629.54827880859)
[2013-05-19 20:36] [TOW] James_Lopez started towing vehicle #4585, owned by Adeline Balcaen, from Red County (pos = 555.58984375, -278.7841796875, 8.5834131240845, rot = 357.55554199219, 6.756591796875, 70.015869140625, health = 629.54827880859)
[2013-05-19 20:36] [TOW STOP] James_Lopez stopped towing vehicle #4585, owned by Adeline Balcaen, in Red County (pos = 554.16796875, -279.171875, 8.645112991333, rot = 356.23718261719, 7.3992919921875, 65.000610351563, health = 629.54827880859)
[2013-05-19 20:37] [TOW] James_Lopez started towing vehicle #9008, owned by Casey Collins, from Red County (pos = 574.201171875, -272.16796875, 8.4925003051758, rot = 359.93408203125, 359.97802734375, 262.73803710938, health = 299.87789916992)
[2013-05-19 20:43] [TOW STOP] James_Lopez stopped towing vehicle #9008, owned by Casey Collins, in Los Santos (pos = 2120.9912109375, -2812.3046875, 14.147500038147, rot = 359.70336914063, 3.7408447265625, 264.71557617188, health = 299.87789916992)
[2013-05-19 22:25] [TOW] James_Lopez started towing vehicle #61, owned by Red Jonhy, from Blueberry (pos = 197.287109375, 115.0927734375, 3.6124541759491, rot = 1.2469482421875, 0.230712890625, 123.18969726563, health = 887.42370605469)
[2013-05-19 22:30] [TOW STOP] James_Lopez stopped towing vehicle #61, owned by Red Jonhy, in Los Santos (pos = 2150.728515625, -2808.6689453125, 14.410358428955, rot = 0.0604248046875, 356.43493652344, 93.80126953125, health = 887.42370605469)
[2013-05-19 22:40] [TOW] James_Lopez started towing vehicle #6785, owned by Michelle Kuff, from Verdant Bluffs (pos = 1666.3154296875, -2135.55078125, 13.344291687012, rot = 0.0714111328125, 359.99450683594, 46.213989257813, health = 998.29058837891)
[2013-05-19 22:41] [TOW STOP] James_Lopez stopped towing vehicle #6785, owned by Michelle Kuff, in Verdant Bluffs (pos = 1677.0302734375, -2142.111328125, 13.344881057739, rot = 0.0054931640625, 0.087890625, 292.13745117188, health = 998.29058837891)
[2013-05-19 22:42] [TOW] James_Lopez started towing vehicle #6785, owned by Michelle Kuff, from Verdant Bluffs (pos = 1676.9951171875, -2142.1845703125, 13.36546421051, rot = 0, 359.81323242188, 290.67626953125, health = 998.29058837891)
[2013-05-19 22:42] [TOW STOP] James_Lopez stopped towing vehicle #6785, owned by Michelle Kuff, in Verdant Bluffs (pos = 1676.9951171875, -2142.185546875, 13.341361045837, rot = 0, 359.88464355469, 290.67626953125, health = 998.29058837891)
[2013-05-19 22:42] [TOW] James_Lopez started towing vehicle #6785, owned by Michelle Kuff, from Verdant Bluffs (pos = 1676.7353515625, -2142.4169921875, 13.402243614197, rot = 1.922607421875, 1.142578125, 285.70495605469, health = 998.29058837891)
[2013-05-19 22:46] [TOW STOP] James_Lopez stopped towing vehicle #6785, owned by Michelle Kuff, in Los Santos (pos = 2149.9287109375, -2769.359375, 16.987195968628, rot = 359.92858886719, 356.09436035156, 91.093139648438, health = 998.29058837891)
[2013-05-20 00:03] [TOW] James_Lopez started towing vehicle #8379, owned by Bobby Cutler, from Los Santos International (pos = 2118.412109375, -2709.876953125, 13.724734306335, rot = 0.3900146484375, 0.0439453125, 1.0382080078125, health = 980.70819091797)
[2013-05-20 00:03] [TOW STOP] James_Lopez stopped towing vehicle #8379, owned by Bobby Cutler, in Los Santos (pos = 2122.7978515625, -2777.1650390625, 16.804307937622, rot = 0.4010009765625, 3.944091796875, 269.93957519531, health = 980.70819091797)
[2013-05-20 00:58] [TOW] James_Lopez started towing vehicle #390, owned by Brian Carter, from Market (pos = 1114.826171875, -1282.05078125, 13.313959121704, rot = 358.82446289063, 0.8294677734375, 236.73889160156, health = 982.66180419922)
[2013-05-20 01:02] [TOW STOP] James_Lopez stopped towing vehicle #390, owned by Brian Carter, in El Corona (pos = 1960.0205078125, -1911.9521484375, 13.18285369873, rot = 0, 359.99450683594, 179.384765625, health = 982.66180419922)
[2013-05-20 01:02] [TOW] James_Lopez started towing vehicle #390, owned by Brian Carter, from El Corona (pos = 1960.025390625, -1911.44140625, 13.151747703552, rot = 359.99450683594, 359.99450683594, 179.384765625, health = 982.66180419922)
[2013-05-20 01:02] [TOW STOP] Callum_Walsh stopped towing vehicle #390, owned by Brian Carter, in El Corona (pos = 1957.4462890625, -2004.724609375, 13.424263000488, rot = 3.658447265625, 351.54602050781, 271.02172851563, health = 982.66180419922)
[2013-05-20 01:38] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Market (pos = 1179.8505859375, -1246.8173828125, 15.35760974884, rot = 21.566162109375, 2.548828125, 350.93078613281, health = 299.87789916992)
[2013-05-20 01:38] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Market (pos = 1179.8505859375, -1246.8173828125, 15.35760974884, rot = 21.566162109375, 2.548828125, 350.93078613281, health = 299.87789916992)
[2013-05-20 01:38] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Market (pos = 1179.9033203125, -1246.7705078125, 15.40788269043, rot = 23.18115234375, 3.18603515625, 348.93127441406, health = 299.87789916992)
[2013-05-20 01:40] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Idlewood (pos = 1911.5419921875, -1775.025390625, 13.098347663879, rot = 0.06591796875, 359.99450683594, 359.33532714844, health = 299.87789916992)
[2013-05-20 01:41] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Idlewood (pos = 1911.5634765625, -1774.98828125, 13.127937316895, rot = 1.0107421875, 0.1153564453125, 358.64868164063, health = 1000.2442626953)
[2013-05-20 01:41] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Commerce (pos = 1525.8251953125, -1730.5439453125, 13.09810256958, rot = 359.14855957031, 0.054931640625, 90.027465820313, health = 1000.2442626953)
[2013-05-20 01:41] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Commerce (pos = 1512.76171875, -1730.5546875, 13.098960876465, rot = 0.054931640625, 0, 90.032958984375, health = 1000.2442626953)
[2013-05-20 01:41] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Commerce (pos = 1512.76171875, -1730.5546875, 13.099160194397, rot = 0.0439453125, 359.99450683594, 90.032958984375, health = 1000.2442626953)
[2013-05-20 01:41] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Commerce (pos = 1512.68359375, -1730.556640625, 13.118468284607, rot = 1.07666015625, 359.98901367188, 90.225219726563, health = 1000.2442626953)
[2013-05-20 01:42] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Santa Maria Beach (pos = 642.5458984375, -1736.171875, 13.071102142334, rot = 358.26965332031, 355.27587890625, 79.1455078125, health = 1000.2442626953)
[2013-05-20 01:42] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Santa Maria Beach (pos = 634.33984375, -1734.58984375, 13.241167068481, rot = 1.087646484375, 354.90234375, 79.354248046875, health = 992.42980957031)
[2013-05-20 01:46] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Commerce (pos = 1659.5478515625, -1454.5517578125, 13.349872589111, rot = 2.7630615234375, 22.21435546875, 81.655883789063, health = 992.42980957031)
[2013-05-20 01:49] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Commerce (pos = 1661.7568359375, -1441.4345703125, 13.099585533142, rot = 0.054931640625, 359.86267089844, 308.99047851563, health = 904.51770019531)
[2013-05-20 01:49] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Commerce (pos = 1661.7568359375, -1441.4345703125, 13.099585533142, rot = 0.054931640625, 359.86267089844, 308.99047851563, health = 904.51770019531)
[2013-05-20 01:49] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Commerce (pos = 1661.828125, -1441.373046875, 13.093012809753, rot = 359.912109375, 0.0274658203125, 309.05639648438, health = 904.51770019531)
[2013-05-20 01:52] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Market (pos = 1188.3349609375, -1336.2958984375, 13.281565666199, rot = 0.208740234375, 359.98352050781, 179.69787597656, health = 904.51770019531)
[2013-05-20 01:52] [TOW] Susan_Balcaen started towing vehicle #390, owned by Brian Carter, from Market (pos = 1117.1689453125, -1280.890625, 13.310347557068, rot = 359.87915039063, 359.85717773438, 357.4072265625, health = 1000.2442626953)
[2013-05-20 01:53] [TOW STOP] Susan_Balcaen stopped towing vehicle #390, owned by Brian Carter, in Market (pos = 1122.75, -1275.263671875, 13.261378288269, rot = 0.0384521484375, 353.91906738281, 91.686401367188, health = 1000.2442626953)
[2013-05-20 01:54] [TOW] Susan_Balcaen started towing vehicle #165, owned by false, from Market (pos = 1177.0654296875, -1364.779296875, 14.197640419006, rot = 1.56005859375, 0.0054931640625, 270.47790527344, health = 993.89501953125)
[2013-05-20 01:54] [TOW STOP] Susan_Balcaen stopped towing vehicle #165, owned by false, in Market (pos = 1177.0654296875, -1364.779296875, 14.197640419006, rot = 1.56005859375, 0.0054931640625, 270.47790527344, health = 993.89501953125)
[2013-05-20 01:54] [TOW] Susan_Balcaen started towing vehicle #616, owned by false, from Market (pos = 1226.3720703125, -1389.5712890625, 13.094765663147, rot = 359.98352050781, 355.31433105469, 88.70361328125, health = 1000.2442626953)
[2013-05-20 01:54] [TOW STOP] Susan_Balcaen stopped towing vehicle #616, owned by false, in Market (pos = 1226.3720703125, -1389.5712890625, 13.094765663147, rot = 359.98352050781, 355.31433105469, 88.70361328125, health = 1000.2442626953)
[2013-05-20 01:54] [TOW] Susan_Balcaen started towing vehicle #616, owned by false, from Market (pos = 1226.3720703125, -1389.5712890625, 13.094765663147, rot = 359.98352050781, 355.31433105469, 88.70361328125, health = 1000.2442626953)
[2013-05-20 01:54] [TOW STOP] Susan_Balcaen stopped towing vehicle #616, owned by false, in Market (pos = 1226.3720703125, -1389.5712890625, 13.094765663147, rot = 359.98352050781, 355.31433105469, 88.70361328125, health = 1000.2442626953)
[2013-05-20 01:55] [TOW] Susan_Balcaen started towing vehicle #441, owned by Daniel McGregor, from Market (pos = 1293.251953125, -1389.6884765625, 13.17542552948, rot = 359.75280761719, 354.96276855469, 88.209228515625, health = 996.33697509766)
[2013-05-20 01:55] [TOW STOP] Susan_Balcaen stopped towing vehicle #441, owned by Daniel McGregor, in Market (pos = 1293.251953125, -1389.6884765625, 13.17542552948, rot = 359.75280761719, 354.96276855469, 88.209228515625, health = 996.33697509766)
[2013-05-20 01:55] [TOW] Susan_Balcaen started towing vehicle #441, owned by Daniel McGregor, from Market (pos = 1293.251953125, -1389.6884765625, 13.17542552948, rot = 359.75280761719, 354.96276855469, 88.209228515625, health = 996.33697509766)
[2013-05-20 01:55] [TOW STOP] Susan_Balcaen stopped towing vehicle #441, owned by Daniel McGregor, in Market (pos = 1293.251953125, -1389.6884765625, 13.17542552948, rot = 359.75280761719, 354.96276855469, 88.209228515625, health = 996.33697509766)
[2013-05-20 01:56] [TOW] Susan_Balcaen started towing vehicle #368, owned by Joshua Martinez, from Market (pos = 1084.0263671875, -1382.3017578125, 13.513504981995, rot = 0.06591796875, 0.032958984375, 180.31860351563, health = 1000.2442626953)
[2013-05-20 01:56] [TOW STOP] Susan_Balcaen stopped towing vehicle #368, owned by Joshua Martinez, in Market (pos = 1084.0263671875, -1382.3017578125, 13.52477645874, rot = 0.0384521484375, 359.99450683594, 180.31860351563, health = 1000.2442626953)
[2013-05-20 01:56] [TOW] Susan_Balcaen started towing vehicle #368, owned by Joshua Martinez, from Market (pos = 1084.08203125, -1382.306640625, 13.519262313843, rot = 2.5982666015625, 0.0494384765625, 180.34057617188, health = 1000.2442626953)
[2013-05-20 01:56] [TOW STOP] Susan_Balcaen stopped towing vehicle #368, owned by Joshua Martinez, in Market (pos = 1095.83203125, -1384.8828125, 13.510762214661, rot = 359.93957519531, 1.373291015625, 268.19274902344, health = 1000.2442626953)
[2013-05-20 01:57] [TOW] Susan_Balcaen started towing vehicle #915, owned by Katie Scott, from Market (pos = 908.5078125, -1403.169921875, 13.088787078857, rot = 1.219482421875, 0.494384765625, 274.66369628906, health = 1000.2442626953)
[2013-05-20 02:00] [TOW STOP] Susan_Balcaen stopped towing vehicle #915, owned by Katie Scott, in Pershing Square (pos = 1535.7099609375, -1670.81640625, 13.261420249939, rot = 359.97253417969, 0.164794921875, 5.789794921875, health = 1000.2442626953)
[2013-05-20 02:01] [TOW] Susan_Balcaen started towing vehicle #6715, owned by Dacian Alex, from Pershing Square (pos = 1573.1357421875, -1597.474609375, 13.208484649658, rot = 359.61547851563, 354.66064453125, 270.45593261719, health = 1000.2442626953)
[2013-05-20 02:01] [TOW STOP] Susan_Balcaen stopped towing vehicle #6715, owned by Dacian Alex, in Pershing Square (pos = 1573.1357421875, -1597.474609375, 13.208484649658, rot = 359.61547851563, 354.66064453125, 270.45593261719, health = 1000.2442626953)
[2013-05-20 02:01] [TOW] Susan_Balcaen started towing vehicle #3769, owned by Theodore Connor, from Commerce (pos = 1623.310546875, -1638.6630859375, 13.373014450073, rot = 359.54956054688, 354.51782226563, 0.780029296875, health = 1000.2442626953)
[2013-05-20 02:01] [TOW STOP] Susan_Balcaen stopped towing vehicle #3769, owned by Theodore Connor, in Commerce (pos = 1623.310546875, -1638.6630859375, 13.373014450073, rot = 359.54956054688, 354.51782226563, 0.780029296875, health = 1000.2442626953)
[2013-05-20 02:02] [TOW] Susan_Balcaen started towing vehicle #542, owned by Kevin Gregor, from Commerce (pos = 1632.8740234375, -1689.6396484375, 13.144568443298, rot = 359.79675292969, 354.18823242188, 3.0157470703125, health = 1000.2442626953)
[2013-05-20 02:02] [TOW STOP] Susan_Balcaen stopped towing vehicle #542, owned by Kevin Gregor, in Pershing Square (pos = 1535.4482421875, -1663.296875, 13.07919216156, rot = 357.70935058594, 2.735595703125, 213.56323242188, health = 1000.2442626953)
[2013-05-20 02:02] [TOW] Susan_Balcaen started towing vehicle #4676, owned by Lopez Rios, from Commerce (pos = 1582.0556640625, -1549.40625, 13.35275554657, rot = 0.3240966796875, 359.89562988281, 359.35729980469, health = 1000.2442626953)
[2013-05-20 02:02] [TOW STOP] Susan_Balcaen stopped towing vehicle #4676, owned by Lopez Rios, in Commerce (pos = 1582.0556640625, -1549.40625, 13.35275554657, rot = 0.3240966796875, 359.89562988281, 359.35729980469, health = 1000.2442626953)
[2013-05-20 02:03] [TOW] Susan_Balcaen started towing vehicle #2430, owned by Marcus Reed, from Commerce (pos = 1579.4541015625, -1507.4384765625, 13.03604221344, rot = 359.1650390625, 0.0933837890625, 141.2841796875, health = 997.80218505859)
[2013-05-20 02:03] [TOW STOP] Susan_Balcaen stopped towing vehicle #2430, owned by Marcus Reed, in Commerce (pos = 1579.4541015625, -1507.4384765625, 13.03604221344, rot = 359.1650390625, 0.0933837890625, 141.2841796875, health = 992.91821289063)
[2013-05-20 02:03] [TOW] Susan_Balcaen started towing vehicle #533, owned by Ivan Diaz, from Commerce (pos = 1639.423828125, -1691.400390625, 13.254320144653, rot = 359.98352050781, 359.79125976563, 178.48937988281, health = 1000.2442626953)
[2013-05-20 02:03] [TOW STOP] Susan_Balcaen stopped towing vehicle #533, owned by Ivan Diaz, in Commerce (pos = 1639.423828125, -1691.400390625, 13.254320144653, rot = 359.98352050781, 359.79125976563, 178.48937988281, health = 1000.2442626953)
[2013-05-20 02:04] [TOW] Susan_Balcaen started towing vehicle #9284, owned by Kaotos Mohmandos, from Commerce (pos = 1684.0146484375, -1622.2255859375, 13.208285331726, rot = 0.032958984375, 5.811767578125, 2.2576904296875, health = 1000.2442626953)
[2013-05-20 02:04] [TOW STOP] Susan_Balcaen stopped towing vehicle #9284, owned by Kaotos Mohmandos, in Commerce (pos = 1684.0146484375, -1622.2255859375, 13.208285331726, rot = 0.032958984375, 5.811767578125, 2.2576904296875, health = 1000.2442626953)
[2013-05-20 02:04] [TOW] Susan_Balcaen started towing vehicle #9284, owned by Kaotos Mohmandos, from Commerce (pos = 1684.0146484375, -1622.2255859375, 13.208285331726, rot = 0.032958984375, 5.811767578125, 2.2576904296875, health = 1000.2442626953)
[2013-05-20 02:04] [TOW STOP] Susan_Balcaen stopped towing vehicle #9284, owned by Kaotos Mohmandos, in Commerce (pos = 1684.0146484375, -1622.2255859375, 13.208285331726, rot = 0.032958984375, 5.811767578125, 2.2576904296875, health = 1000.2442626953)
[2013-05-20 02:04] [TOW] Susan_Balcaen started towing vehicle #896, owned by Samuel Baker, from Commerce (pos = 1726.3759765625, -1585.2177734375, 13.138648033142, rot = 0.02197265625, 0.1593017578125, 90.357055664063, health = 1000.2442626953)
[2013-05-20 02:04] [TOW STOP] Susan_Balcaen stopped towing vehicle #896, owned by Samuel Baker, in Commerce (pos = 1726.3759765625, -1585.2177734375, 13.138648033142, rot = 0.02197265625, 0.1593017578125, 90.357055664063, health = 1000.2442626953)
[2013-05-20 02:05] [TOW] Susan_Balcaen started towing vehicle #8477, owned by James Doyles, from Little Mexico (pos = 1761.0322265625, -1673.1806640625, 13.305088996887, rot = 359.52758789063, 0, 90.63720703125, health = 1000.2442626953)
[2013-05-20 02:05] [TOW STOP] Susan_Balcaen stopped towing vehicle #8477, owned by James Doyles, in Little Mexico (pos = 1761.0322265625, -1673.1806640625, 13.305088996887, rot = 359.52758789063, 0, 90.63720703125, health = 1000.2442626953)
[2013-05-20 02:05] [TOW] Susan_Balcaen started towing vehicle #9397, owned by James Balomanti, from Little Mexico (pos = 1760.982421875, -1664.24609375, 13.291507720947, rot = 359.64294433594, 359.99450683594, 89.549560546875, health = 1000.2442626953)
[2013-05-20 02:05] [TOW STOP] Susan_Balcaen stopped towing vehicle #9397, owned by James Balomanti, in Little Mexico (pos = 1760.982421875, -1664.24609375, 13.291507720947, rot = 359.64294433594, 359.99450683594, 89.549560546875, health = 1000.2442626953)
[2013-05-20 02:05] [TOW] Susan_Balcaen started towing vehicle #2477, owned by Andrew Bolt, from Little Mexico (pos = 1761.3359375, -1668.11328125, 13.24009513855, rot = 359.90661621094, 359.99450683594, 270.14831542969, health = 1000.2442626953)
[2013-05-20 02:06] [TOW STOP] Susan_Balcaen stopped towing vehicle #2477, owned by Andrew Bolt, in Little Mexico (pos = 1761.3359375, -1668.11328125, 13.24009513855, rot = 359.90661621094, 359.99450683594, 270.14831542969, health = 1000.2442626953)
[2013-05-20 02:06] [TOW] Susan_Balcaen started towing vehicle #49, owned by Abian Rodriguez, from Little Mexico (pos = 1728.3857421875, -1758.759765625, 13.158201217651, rot = 359.46716308594, 0.4998779296875, 348.45886230469, health = 998.29058837891)
[2013-05-20 02:06] [TOW STOP] Susan_Balcaen stopped towing vehicle #49, owned by Abian Rodriguez, in Little Mexico (pos = 1728.3857421875, -1758.759765625, 13.158201217651, rot = 359.46716308594, 0.4998779296875, 348.45886230469, health = 996.82537841797)
[2013-05-20 02:06] [TOW] Susan_Balcaen started towing vehicle #9013, owned by Fred McGee, from Little Mexico (pos = 1728.7880859375, -1769.248046875, 13.235550880432, rot = 0.0384521484375, 359.99450683594, 181.46667480469, health = 1000.2442626953)
[2013-05-20 02:06] [TOW STOP] Susan_Balcaen stopped towing vehicle #9013, owned by Fred McGee, in Little Mexico (pos = 1728.7880859375, -1769.248046875, 13.235550880432, rot = 0.0384521484375, 359.99450683594, 181.46667480469, health = 1000.2442626953)
[2013-05-20 02:12] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Market (pos = 1314.9697265625, -1542.78125, 13.103130340576, rot = 0.0274658203125, 359.98901367188, 178.28063964844, health = 875.21368408203)
[2013-05-20 02:12] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Market (pos = 1314.9697265625, -1542.78125, 13.106733322144, rot = 0.0439453125, 0, 178.28063964844, health = 875.21368408203)
[2013-05-20 02:12] [TOW] Susan_Balcaen started towing vehicle #934, owned by Susan Balcaen, from Market (pos = 1314.9619140625, -1542.36328125, 13.126626014709, rot = 0.7086181640625, 359.94506835938, 177.24243164063, health = 875.21368408203)
[2013-05-20 02:13] [TOW STOP] Susan_Balcaen stopped towing vehicle #934, owned by Susan Balcaen, in Market (pos = 1184.240234375, -1270.2041015625, 15.783834457397, rot = 62.523193359375, 334.06127929688, 45, health = 875.21368408203)
[2013-05-20 03:06] [TOW] Yuri_Cherstvennikov started towing vehicle #8042, owned by Ragnars Reigna, from Idlewood (pos = 1885.6455078125, -1810.4921875, 13.576511383057, rot = 0.2197265625, 359.89562988281, 349.43115234375, health = 1000.2442626953)
[2013-05-20 03:08] [TOW STOP] Yuri_Cherstvennikov stopped towing vehicle #8042, owned by Ragnars Reigna, in Los Flores (pos = 2606.6767578125, -1397.291015625, 35.243751525879, rot = 3.36181640625, 356.20971679688, 226.91162109375, health = 1000.2442626953)
[2013-05-20 03:08] [TOW] Joshua_Martinez started towing vehicle #9016, owned by false, from Market (pos = 1133.4912109375, -1391.046875, 13.359058380127, rot = 359.25842285156, 353.52905273438, 98.926391601563, health = 1000.2442626953)
[2013-05-20 03:08] [TOW STOP] Joshua_Martinez stopped towing vehicle #9016, owned by false, in Market (pos = 1120.0126953125, -1393.9765625, 13.302732467651, rot = 355.52307128906, 359.208984375, 131.18774414063, health = 1000.2442626953)
[2013-05-20 07:54] [TOW] Jason_Roberts started towing vehicle #855, owned by Frank Jefferson, from East Beach (pos = 2768.900390625, -1605.9912109375, 10.631206512451, rot = 1.241455078125, 359.72534179688, 200.40710449219, health = 1000.2442626953)
[2013-05-20 07:55] [TOW STOP] Jason_Roberts stopped towing vehicle #855, owned by Frank Jefferson, in East Los Santos (pos = 2629.9248046875, -1619.0439453125, 10.291749000549, rot = 356.69311523438, 359.70336914063, 65.286254882813, health = 1000.2442626953)
[2013-05-20 12:13] [TOW] Dennis_Simmons started towing vehicle #9369, owned by Hector Deltaior, from Ganton (pos = 2460.1181640625, -1784.89453125, 13.403904914856, rot = 0.3900146484375, 2.5982666015625, 10.508422851563, health = 1000.2442626953)
[2013-05-20 12:13] [TOW STOP] Dennis_Simmons stopped towing vehicle #9369, owned by Hector Deltaior, in Willowfield (pos = 2389.208984375, -1980.50390625, 13.718766212463, rot = 2.5543212890625, 32.947998046875, 286.57287597656, health = 1000.2442626953)
[2013-05-20 12:13] [TOW] Dennis_Simmons started towing vehicle #9369, owned by Hector Deltaior, from Willowfield (pos = 2389.2802734375, -1981.0078125, 13.807372093201, rot = 0.72509765625, 50.037231445313, 259.32678222656, health = 1000.2442626953)
[2013-05-20 12:13] [TOW STOP] Dennis_Simmons stopped towing vehicle #9369, owned by Hector Deltaior, in Willowfield (pos = 2389.2822265625, -1981.009765625, 13.781577110291, rot = 0.50537109375, 50.1416015625, 259.15100097656, health = 1000.2442626953)
[2013-05-20 12:13] [TOW] Dennis_Simmons started towing vehicle #9369, owned by Hector Deltaior, from Willowfield (pos = 2389.271484375, -1980.9912109375, 13.790349960327, rot = 355.74829101563, 48.548583984375, 255.22338867188, health = 1000.2442626953)
[2013-05-20 12:14] [TOW STOP] Dennis_Simmons stopped towing vehicle #9369, owned by Hector Deltaior, in Willowfield (pos = 2086.5126953125, -1912.47265625, 13.898740768433, rot = 13.320922851563, 336.95617675781, 251.47155761719, health = 1000.2442626953)
[2013-05-20 12:19] [TOW] Dennis_Simmons started towing vehicle #9369, owned by Hector Deltaior, from Willowfield (pos = 2063.78125, -1882.9580078125, 13.34396648407, rot = 1.5325927734375, 13.128662109375, 275.91613769531, health = 299.87789916992)
[2013-05-20 12:25] [TOW STOP] Dennis_Simmons stopped towing vehicle #9369, owned by Hector Deltaior, in Pershing Square (pos = 1577.0703125, -1607.6357421875, 13.287601470947, rot = 0.2911376953125, 359.92309570313, 201.78039550781, health = 449.81686401367)
[2013-05-20 12:32] [TOW] Alex_Leon started towing vehicle #947, owned by Casey Zane, from Vinewood (pos = 773.4091796875, -1316.046875, 13.035335540771, rot = 359.40673828125, 0, 269.45068359375, health = 739.43835449219)
[2013-05-20 12:35] [TOW] Tommy_Hawkins started towing vehicle #7364, owned by Mickle Jackson, from Las Colinas (pos = 2226.837890625, -1104.7001953125, 26.50457572937, rot = 10.156860351563, 359.17602539063, 7.7783203125, health = 1000.2442626953)
[2013-05-20 12:43] [TOW STOP] Tommy_Hawkins stopped towing vehicle #7364, owned by Mickle Jackson, in Los Santos (pos = 2137.4169921875, -2841.486328125, 13.341928482056, rot = 359.60998535156, 0, 1.4117431640625, health = 1000.2442626953)
[2013-05-20 12:44] [TOW STOP] Alex_Leon stopped towing vehicle #947, owned by Casey Zane, in Los Santos (pos = 2120.2802734375, -2794.8564453125, 15.199692726135, rot = 359.27490234375, 3.8067626953125, 267.6708984375, health = 739.43835449219)
[2013-05-20 13:00] [TOW] Alex_Leon started towing vehicle #575, owned by Bishop Kareno, from Pershing Square (pos = 1556.4931640625, -1606.052734375, 13.277471542358, rot = 0.3570556640625, 359.99450683594, 181.88415527344, health = 1000.2442626953)
[2013-05-20 13:01] [TOW] Dennis_Simmons started towing vehicle #173, owned by Ryan Verityy, from Pershing Square (pos = 1551.685546875, -1605.3134765625, 13.035298347473, rot = 359.40673828125, 0, 181.07666015625, health = 1000.2442626953)
